"R03574"		0	"UDP-glucose + Apigenin = UDP + 7-O-beta-D-Glucosyl-5,7,4'-trihydroxyflavone"	"C00029 + C01477 = C00015 + C04608"	29	4608	1477	4608						"2.4.1.81"																																																																					"UDPglucose:5,7,3',4'-tetrahydroxyflavone 7-O-beta-D-glucosyltransferase"		"PATH: rn00941  Flavonoid biosynthesis"	"RP: A00012  C00015_C00029 main"
"R03575"		0	"Chlorate + Reduced acceptor = Chlorite + Acceptor + H2O"	"C01485 + C00030 = C01486 + C00028 + C00001"	1485	1486								"1.97.1.1"																																																																					"Chlorite:acceptor oxidoreductase"			
"R03576"		1	"ATP + D-Allose = ADP + D-Allose 6-phosphate"	"C00002 + C01487 = C00008 + C02962"	1487	2962								"2.7.1.55"																																																																					"ATP:D-allose 6-phosphotransferase"			"RP: A00003  C00002_C00008 main
RP: A03193  C01487_C02962 main
RP: A07617  C00002_C02962 trans"
"R03577"		0	"D-Apiitol + NAD+ + H2O = D-Apiose + NADH + H+"	"C01569 + C00003 + C00001 = C01488 + C00004 + C00080"	1569	1488								"1.1.1.114"																																																																					"D-Apiitol:NAD+ 1-oxidoreductase"			
"R03578"		1	"Ferulate + Oxygen + NADPH = 5-Hydroxyferulate + NADP+ + H2O"	"C01494 + C00007 + C00005 = C05619 + C00006 + C00001"	1494	5619								"1.14.13.-"																																																																						"KO: K00492"	"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A03195  C01494_C05619 main"
"R03579"		1	"N-Feruloylglycine + H2O = Ferulate + Glycine"	"C02564 + C00001 = C01494 + C00037"	2564	37	2564	1494						"3.5.1.71"																																																																					"N-Feruloylglycine amidohydrolase"			"RP: A03196  C00037_C02564 main
RP: A03197  C01494_C02564 main"
"R03580"	"!enzyme unknown, 1 Kegg"	0	"Ferulate = Scopoletin"	"C01494 = C01752"	1494	1752																																																																															"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	
"R03581"		0	"Geraniol + NADP+ = Geranial + NADPH + H+"	"C01500 + C00006 = C01499 + C00005 + C00080"	1500	1499								"1.1.1.183"																																																																					"geraniol:NADP+ oxidoreductase"			"RP: A03198  C01499_C01500 main"
"R03582"	"!1 in both"	1	"Indan-1-ol + NAD+ = Indanone + NADH + H+"	"C01710 + C00003 = C01504 + C00004 + C00080"	1710	1504								"1.1.1.112"																																																																					"Indan-1-ol:NAD+ 1-oxidoreductase"			"RP: A00696  C01504_C01710 main"
"R03583"	"!1 in both"	1	"Indan-1-ol + NADP+ = Indanone + NADPH + H+"	"C01710 + C00006 = C01504 + C00005 + C00080"	1710	1504								"1.1.1.112"																																																																					"Indan-1-ol:NADP+ 1-oxidoreductase"			"RP: A00696  C01504_C01710 main"
"R03584"		0	"L-Glycol + NAD+ = 2-Hydroxycarbonyl compound + NADH + H+"	"C01506 + C00003 = C03667 + C00004 + C00080"	1506	3667								"1.1.1.185"																																																																					"L-glycol:NAD+ oxidoreductase"			"RP: A00697  C01506_C03667 main"
"R03585"		0	"L-Glycol + NADP+ = 2-Hydroxycarbonyl compound + NADPH + H+"	"C01506 + C00006 = C03667 + C00005 + C00080"	1506	3667								"1.1.1.185"																																																																					"L-glycol:NADP+ oxidoreductase"			"RP: A00697  C01506_C03667 main"
"R03586"		0	"L-Xylose + NADP+ = L-Xylono-1,4-lactone + NADPH + H+"	"C01510 + C00006 = C02994 + C00005 + C00080"	1510	2994								"1.1.1.113"																																																																					"L-Xylose:NADP+ 1-oxidoreductase"			
"R03587"	"!2 pairs C-flow"	1	"S-Adenosyl-L-methionine + Luteolin = S-Adenosyl-L-homocysteine + 5,7,4'-Trihydroxy-3'-methoxyflavone"	"C00019 + C01514 = C00021 + C04293"	1514	4293	19	4293						"2.1.1.42"																																																																					"S-Adenosyl-L-methionine:5,7,3',4'-tetrahydroxyflavone 3'-O-methyltransferase"		"PATH: rn00941  Flavonoid biosynthesis"	"RP: A00004  C00019_C00021 main
RP: A07621  C00019_C04293 trans"
"R03588"		0	"UDP-glucose + Luteolin = UDP + Luteolin 7-O-beta-D-glucoside"	"C00029 + C01514 = C00015 + C03951"	29	3951	1514	3951						"2.4.1.81"																																																																					"UDPglucose:5,7,3',4'-tetrahydroxyflavone 7-O-beta-D-glucosyltransferase"		"PATH: rn00941  Flavonoid biosynthesis"	"RP: A00012  C00015_C00029 main"
"R03589"	"!1 in Brenda, sugar rule"	1	"UDP-glucuronate + Luteolin = UDP + Luteolin 7-O-glucuronide"	"C00167 + C01514 = C00015 + C03515"	167	3515	1514	3515						"2.4.1.189"																																																																					"UDPglucuronate:luteolin 7-O-glucuronosyltransferase"			"RP: A00028  C00015_C00167 main"
"R03590"	"!2 pairs C-flow"	1	"Eriodictyol + 2-Oxoglutarate + Oxygen = Luteolin + Succinate + CO2 + H2O"	"C05631 + C00026 + C00007 = C01514 + C00042 + C00011 + C00001"	26	42	5631	1514						"1.14.11.22"																																																																					"flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)"		"PATH: rn00941  Flavonoid biosynthesis"	
"R03591"	"!1 in Kegg"	1	"Morphinone + NADH + H+ = Morphine + NAD+ "	"C01735 + C00004 + C00080 = C01516 + C00003 "	1735	1516								"1.1.1.218"																																																																					"morphine:NAD+ 6-oxidoreductase"	"KO: K03378  morphine 6-dehydrogenase"	"PATH: rn00950  Alkaloid biosynthesis I"	"RP: A00698  C01516_C01735 main"
"R03592"	"!1 in Kegg"	1	"Morphinone + NADPH + H+ = Morphine + NADP+ "	"C01735 + C00005 + C00080 = C01516 + C00006 "	1735	1516								"1.1.1.218"																																																																					"morphine:NAD(P)+ 6-oxidoreductase"	"KO: K03378  morphine 6-dehydrogenase"	"PATH: rn00950  Alkaloid biosynthesis I"	"RP: A00698  C01516_C01735 main"
"R03593"		1	"Ricinine + 2 H2O = 3-Carboxy-4-methoxy-N-methyl-2-pyridone + NH3"	"C01526 + 2 C00001 = C04447 + C00014"	1526	4447								"3.5.5.2"																																																																					"Ricinine aminohydrolase"			
"R03594"		0	"UDP-glucose + Scopoletin = UDP + Scopolin"	"C00029 + C01752 = C00015 + C01527"	29	1527	1752	1527						"2.4.1.128"																																																																					"UDPglucose:scopoletin O-beta-D-glucosyltransferase"		"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00012  C00015_C00029 main
RP: A03208  C01527_C01752 main
RP: A07626  C00029_C01527 trans"
"R03595"		1	"ATP + Selenide + H2O = AMP + Selenophosphate + Orthophosphate"	"C00002 + C01528 + C00001 = C00020 + C05172 + C00009"	1528	5172								"2.7.9.3"																																																																					"ATP:selenide, water phosphotransferase"	"KO: K01008  selenide,water dikinase"	"PATH: rn00450  Selenoamino acid metabolism"	"RP: A03209  C01528_C05172 main
RP: A07627  C00002_C05172 trans"
"R03596"		1	"Selenite + 3 NADP+ = Selenide + 3 NADPH + 3 H2O "	"C05684 + 3 C00006 = C01528 + 3 C00005 + 3 C00001 "	5684	1528								"1.8.1.2"																																																																					"Hydrogen selenide:NADP+ oxidoreductase"	"KO: K00379  sulfite reductase (NADPH)"	"PATH: rn00450  Selenoamino acid metabolism"	"RP: A00251  C01528_C05684 main"
"R03597"		1	"Selenite + Reduced acceptor = Selenide + Acceptor + H2O "	"C05684 + C00030 = C01528 + C00028 + C00001 "	5684	1528								"1.8.99.1"																																																																					"Hydrogen-selenide:(acceptor) oxidoreductase"		"PATH: rn00450  Selenoamino acid metabolism"	"RP: A00251  C01528_C05684 main"
"R03598"	"!?cm"	1	"L-Selenocysteine + Reduced acceptor = Selenide + L-Alanine + Acceptor"	"C02432 + C00030 = C01528 + C00041 + C00028"	2432	41								"4.4.1.16"																																																																					"L-Selenocysteine reductase"			
"R03599"	"!?cm"	0	"Selenocysteine + Reduced acceptor = Selenide + L-Alanine + Acceptor"	"C05688 + C00030 = C01528 + C00041 + C00028"	5688	41								"4.4.1.16"																																																																					"Selenocysteine reductase"	"KO: K01763  selenocysteine lyase"	"PATH: rn00450  Selenoamino acid metabolism"	
"R03600"		1	"Selenite + Reduced ferredoxin + H2O = Selenide + Oxidized ferredoxin + H2O "	"C05684 + C00138 + C00001 = C01528 + C00139 + C00001 "	5684	1528								"1.8.7.1"																																																																					"Hydrogen-sulfide:ferredoxin oxidoreductase"	"KO: K00392  sulfite reductase (ferredoxin)"	"PATH: rn00450  Selenoamino acid metabolism"	"RP: A00251  C01528_C05684 main"
"R03601"	"!?cm 2 pairs C-flow"	1	"O-Acetyl-L-serine + Selenide = Selenocysteine + Acetate"	"C00979 + C01528 = C05688 + C00033"	979	5688	979	33						"2.5.1.47"																																																																					"O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide)"	"KO: K01738  cysteine synthase"	"PATH: rn00450  Selenoamino acid metabolism"	"RP: A00050  C00033_C00979 main
RP: A03213  C00979_C05688 main"
"R03602"	"!enzyme unknown, 1 Kegg"	0	"Selenium = Selenite"	"C01529 = C05684"	1529	5684																																																																															"PATH: rn00450  Selenoamino acid metabolism"	
"R03603"	"!enzyme unknown, 1 Kegg"	0	"Selenium = Selenate"	"C01529 = C05697"	1529	5697																																																																															"PATH: rn00450  Selenoamino acid metabolism"	
"R03604"		1	"Syringin + H2O = Sinapyl alcohol + D-Glucose"	"C01533 + C00001 = C02325 + C00031"	1533	31	1533	2325						"3.2.1.126"																																																																					"Syringin beta-D-glucosidase"		"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00700  C01533_C02325 main
RP: A03214  C00031_C01533 main"
"R03605"		0	"UDP-glucose + Sinapyl alcohol = UDP + Syringin"	"C00029 + C02325 = C00015 + C01533"	29	1533	2325	1533						"2.4.1.111"																																																																					"UDPglucose:coniferyl-alcohol 4'-beta-D-glucosyltransferase"		"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00012  C00015_C00029 main
RP: A00700  C01533_C02325 main
RP: A07631  C00029_C01533 trans"
																																																																																						
"R03607"		1	"ATP + Viomycin = ADP + O-Phosphoviomycin"	"C00002 + C01540 = C00008 + C02574"	1540	2574								"2.7.1.103"																																																																					"ATP:viomycin O-phosphotransferase"			"RP: A00003  C00002_C00008 main
RP: A03216  C01540_C02574 main
RP: A07632  C00002_C02574 trans"
"R03608"		1	"o-Cresol + Oxygen + NADPH = 2,3-Dihydroxytoluene + NADP+ + H2O"	"C01542 + C00007 + C00005 = C02923 + C00006 + C00001"	1542	2923								"1.14.13.7"																																																																					"o-Cresol,NADPH:oxogen oxidoreductase (2-hydroxylating)"	"KO: K03380  phenol 2-monooxygenase"	"PATH: rn00622  Toluene and xylene degradation"	"RP: A03217  C01542_C02923 main"
"R03609"	"!2 pairs C-flow"	1	"Agaritine + Acceptor = 4-Hydroxymethylphenylhydrazine + gamma-L-Glutamyl-acceptor"	"C01550 + C00028 = C03994 + C03649"	1550	3994	1550	3649						"2.3.2.9"																																																																					"(gamma-L-Glutamyl)-N1-(4-hydroxymethylphenyl)hydrazine:(aaceptor) gamma-glutamyltransferase"			
"R03610"		1	"Calcidiol + Oxygen + NADPH + H+ = Calcitriol + NADP+ + H2O"	"C01561 + C00007 + C00005 + C00080 = C01673 + C00006 + C00001"	1561	1673								"1.14.13.13"																																																																					"calcidiol,NADPH:oxygen oxidoreductase (1-hydroxylating)"	"KO: K07438  cytochrome P450, family 27, subfamily B
(25-hydroxyvitamin D3 1alpha-hydroxylase)"	"PATH: rn00100  Biosynthesis of steroids"	"RP: A03220  C01561_C01673 main"
"R03611"		1	"Vitamin D3 + Reduced ferredoxin + Oxygen = Calcidiol + Oxidized ferredoxin + H2O "	"C05443 + C00138 + C00007 = C01561 + C00139 + C00001 "	5443	1561								"1.14.15.-"																																																																							"PATH: rn00100  Biosynthesis of steroids"	
"R03612"		1	"Cetraxate benzyl ester + H2O = Cetraxate + Benzyl alcohol"	"C03256 + C00001 = C01564 + C00556"	3256	556	3256	1564						"3.1.1.70"																																																																					"Cetraxate-benzyl-ester benzylhydrolase"			"RP: A03222  C00556_C03256 main
RP: A03223  C01564_C03256 main"
"R03613"		1	"ATP + Diphthine + NH3 = ADP + Orthophosphate + Diphthamide"	"C00002 + C01573 + C00014 = C00008 + C00009 + C01803"	1573	1803								"6.3.2.22"																																																																					"Diphthine:ammonia ligase (ADP-forming)"			
"R03614"		0	"Ephedrine + NAD+ = (R)-2-Methylimino-1-phenylpropan-1-ol + NADH + H+"	"C01575 + C00003 = C04351 + C00004 + C00080"	1575	4351								"1.5.1.18"																																																																					"(-)-Ephedrine:NAD+ 2-oxidoreductase"			
"R03615"		1	"Flavonoid + Oxygen + NADPH + H+ = 3'-Hydroxyflavonoid + NADP+ + H2O"	"C01579 + C00007 + C00005 + C00080 = C02790 + C00006 + C00001"	1579	2790								"1.14.13.21"																																																																					"flavonoid,NADPH:oxygen oxidoreductase (3'-hydroxylating)"			"RP: A03226  C01579_C02790 main"
"R03616"		1	"3-beta-D-Galactosyl-sn-glycerol + H2O = Galactose + Glycerol"	"C05401 + C00001 = C01582 + C00116"	5401	1582	5401	116						"3.2.1.23"																																																																					"Galactosylglycerol galactohydrolase"	"KO: K01190  beta-galactosidase"	"PATH: rn00561  Glycerolipid metabolism"	"RP: A00448  C00116_C05401 main
RP: A03227  C01582_C05401 main"
"R03617"		1	"Galactosylceramide + H2O = beta-D-Galactose + N-Acylsphingosine"	"C02686 + C00001 = C00962 + C00195"	2686	962	2686	195						"3.2.1.46"																																																																					"D-galactosyl-N-acylsphingosine galactohydrolase"	"KO: K01202  galactosylceramidase"	"PATH: rn00600  Sphingolipid metabolism"	"RP: A00160  C00195_C02686 main
RP: A03228  C00962_C02686 main"
"R03618"		1	"Trihexosylceramide + H2O = Galactose + beta-D-Galactosyl-1,4-beta-D-glucosylceramide"	"C04737 + C00001 = C01582 + C01290"	4737	1582	4737	1290						"3.2.1.22"																																																																					"Trihexosylceramide galactohydrolase"			"RP: A00686  C01290_C04737 main
RP: A03229  C01582_C04737 main"
																																																																																						
"R03620"		1	"N-Methylhexanamide + H2O = Hexanoic acid + Methylamine"	"C02722 + C00001 = C01585 + C00218"	2722	218	2722	1585						"3.5.1.39"																																																																					"N-Methylhexanamide amidohydrolase"			"RP: A03231  C00218_C02722 main
RP: A03232  C01585_C02722 main"
"R03621"		1	"Acetyl-CoA + Imidazole = CoA + N-Acetylimidazole"	"C00024 + C01589 = C00010 + C02560"	24	2560	1589	2560						"2.3.1.2"																																																																					"Acetyl-CoA:imidazole N-acetyltransferase"			"RP: A00007  C00010_C00024 main
RP: A03233  C01589_C02560 main
RP: A07642  C00024_C02560 trans"
"R03622"	"!hydro-lyase, 0 before"	1	"Kievitone hydrate = Kievitone + H2O"	"C02549 = C01590 + C00001"	2549	1590								"4.2.1.95"																																																																					"Kievitone-hydrate hydro-lyase"			"RP: A03234  C01590_C02549 main"
"R03623"	"!2 pairs C-flow"	1	"S-Adenosyl-L-methionine + Licodione = S-Adenosyl-L-homocysteine + 2'-O-Methyllicodione"	"C00019 + C01592 = C00021 + C02922"	1592	2922	19	2922						"2.1.1.65"																																																																					"S-Adenosyl-L-methionine:licodione 2'-O-methyltransferase"			"RP: A00004  C00019_C00021 main
RP: A03235  C01592_C02922 main
RP: A07644  C00019_C02922 trans"
"R03624"	"!hydrolysis, 1 before, 0 Brenda"	0	"Limonoate D-ring-lactone + 2 H2O = Limonoate"	"C03514 + 2 C00001 = C01593"	3514	1593								"3.1.1.36"																																																																					"Limonoate-D-ring-lactone lactonohydrolase"			
"R03625"		0	"UDP + Linamarin = UDP-glucose + Acetone cyanohydrin"	"C00015 + C01594 = C00029 + C02659"	1594	29	1594	2659						"2.4.1.63"																																																																					"UDPglucose:2-hydroxy-2-methylpropanenitrile beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main
RP: A03237  C01594_C02659 main
RP: A07646  C00029_C01594 trans"
"R03626"		1	"Linoleate + Oxygen = (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid"	"C01595 + C00007 = C04717"	1595	4717								"1.13.11.12"	"1.13.11.33"																																																																				"Linoleate:oxygen 13-oxidoreductase"	"KO: K00454  linoleate 13-lipoxygenase
KO: K00460  arachidonate 15-lipoxygenase"	"PATH: rn00591  Linoleic acid metabolism"	"RP: A03238  C01595_C04717 main"
"R03627"	"!1 in Kegg"	1	"Linoleate = 9-cis,11-trans-Octadecadienoate"	"C01595 = C04056"	1595	4056								"5.2.1.5"																																																																					"9-cis,12-cis-Octadecadienoate delta12-cis-delta11-trans-isomerase"		"PATH: rn00591  Linoleic acid metabolism"	"RP: A03239  C01595_C04056 main"
"R03628"		1	"Melatonin + Oxygen = Formyl-N-acetyl-5-methoxykynurenamine"	"C01598 + C00007 = C05642"	1598	5642								"1.13.11.52"																																																																					"melatonin:oxygen 2,3-dioxygenase (indole-decyclizing)"	"KO: K00463  indoleamine 2,3-dioxygenase"	"PATH: rn00380  Tryptophan metabolism"	"RP: A03240  C01598_C05642 main"
"R03629"	"!cm"	1	"Melatonin + Reduced flavoprotein + Oxygen = 6-Hydroxymelatonin + Oxidized flavoprotein + H2O"	"C01598 + C03024 + C00007 = C05643 + C03161 + C00001"	1598	5643								"1.14.14.1"																																																																					"Substrate,reduced-flaboprotein:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)"	"KO: K00493  unspecific monooxygenase
KO: K07408  cytochrome P450, family 1, subfamily A, polypeptide 1
KO: K07409  cytochrome P450, family 1, subfamily A, polypeptide 2
KO: K07410  cytochrome P450, family 1, subfamily B, polypeptide 1"	"PATH: rn00380  Tryptophan metabolism"	
"R03630"		1	"Phthalate + Oxygen + NADH + H+ = cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate + NAD+"	"C01606 + C00007 + C00004 + C00080 = C04783 + C00003"	1606	4783								"1.14.12.7"																																																																					"Phthalate,NADH:oxygen oxidoreductase (4,5-hydroxylating)"	"KO: K07519  phthalate 4,5-dioxygenase"	"PATH: rn00623  2,4-Dichlorobenzoate degradation"	"RP: A03242  C01606_C04783 main"
"R03631"		1	"ATP + Phytanate + CoA = AMP + Pyrophosphate + Phytanoyl-CoA"	"C00002 + C01607 + C00010 = C00020 + C00013 + C02060"	1607	2060								"6.2.1.24"																																																																					"Phytanate:CoA ligase (AMP-forming)"			"RP: A03243  C00010_C02060 main
RP: A03244  C01607_C02060 main"
"R03632"		1	"ATP + Protamine = ADP + O-Phosphoprotamine"	"C00002 + C01609 = C00008 + C02729"	1609	2729								"2.7.11.1"																																																																					"ATP:protamine O-phosphotransferase"			"RP: A00003  C00002_C00008 main"
"R03633"	"!2 pairs C-flow"	1	"S-Adenosyl-L-methionine + O-Demethylpuromycin = S-Adenosyl-L-homocysteine + Puromycin"	"C00019 + C02864 = C00021 + C01610"	2864	1610	19	1610						"2.1.1.38"																																																																					"S-Adenosyl-L-methionine:O-demethylpuromycin O-methyltransferase"			"RP: A00004  C00019_C00021 main
RP: A03246  C01610_C02864 main
RP: A07652  C00019_C01610 trans"
"R03634"		1	"Stachyose + H2O = Raffinose + D-Galactose"	"C01613 + C00001 = C00492 + C00124"	1613	124	1613	492						"3.2.1.22"																																																																						"KO: K01189  alpha-galactosidase"	"PATH: rn00052  Galactose metabolism"	"RP: A00676  C00492_C01613 main
RP: A03247  C00124_C01613 main"
"R03635"		1	"Stachyose + H2O = D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + D-Fructose"	"C01613 + C00001 = C05404 + C00095"	1613	95	1613	5404						"3.2.1.26"																																																																					"Stachyose fructohydrolase"	"KO: K01193  beta-fructofuranosidase"	"PATH: rn00052  Galactose metabolism"	"RP: A03248  C00095_C01613 main
RP: A03249  C01613_C05404 main"
"R03636"	"!1 in Kegg"	1	"Leucocyanidin + NADP+ = Taxifolin + NADPH"	"C05906 + C00006 = C01617 + C00005"	5906	1617								"1.1.1.219"																																																																					"Leucocyanidin:NADP+ 4-oxidoreductase"	"KO: K00091  dihydroflavonol-4-reductase"	"PATH: rn00941  Flavonoid biosynthesis"	
"R03637"		1	"Taxifolin + Oxygen + NADH + H+ = 2,3-Dihydrogossypetin + NAD+ + H2O"	"C01617 + C00007 + C00004 + C00080 = C03052 + C00003 + C00001"	1617	3052								"1.14.13.19"																																																																					"taxifolin,NADH:oxygen oxidoreductase (8-hydroxylating)"			
"R03638"		1	"Taxifolin + Oxygen + NADPH + H+ = 2,3-Dihydrogossypetin + NADP+ + H2O"	"C01617 + C00007 + C00005 + C00080 = C03052 + C00006 + C00001"	1617	3052								"1.14.13.19"																																																																					"taxifolin,NADPH:oxygen oxidoreductase (8-hydroxylating)"			
"R03639"		1	"Taxifolin + Oxygen + NADPH + H+ = Dihydromyricetin + NADP+ + H2O"	"C01617 + C00007 + C00005 + C00080 = C02906 + C00006 + C00001"	1617	2906								"1.14.13.88"																																																																					"flavanone,NADPH:oxygen oxidoreductase"		"PATH: rn00941  Flavonoid biosynthesis"	
"R03640"	"!2 pairs C-flow"	1	"Eriodictyol + 2-Oxoglutarate + Oxygen = Taxifolin + Succinate + CO2"	"C05631 + C00026 + C00007 = C01617 + C00042 + C00011"	26	42	5631	1617						"1.14.11.9"																																																																					"Eriodictyol,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"	"KO: K00475  naringenin 3-dioxygenase"	"PATH: rn00941  Flavonoid biosynthesis"	"RP: A03253  C01617_C05631 main"
"R03641"	"!hydrolysis, 1 before, 0 Brenda"	0	"Testololactone + H2O = Testolate"	"C04676 + C00001 = C01618"	4676	1618								"3.1.1.37"																																																																					"Testololactone lactonohydrolase"			
"R03642"		1	"(R)-Vicianin + H2O = Vicianose + Mandelonitrile "	"C01870 + C00001 = C01625 + C00561 "	1870	1625	1870	561						"3.2.1.119"																																																																								"RP: A03255  C00561_C01870 main
RP: A03256  C01625_C01870 main"
"R03643"	"!1 in Kegg; Reduced Vitamin K + NADH = Vitamin K + NAD+  => error in reaction: main compounds on wrong side => changed to: Vitamin K + NADH + H+ = Reduced Vitamin K + NAD+; 1 before => set to 0 like in R3645!"	0	"Vitamin K + NADH + H+ = Reduced Vitamin K + NAD+"	"C01628 + C00004 + C00080 = C05850 + C00003"	1628	5850								"1.6.5.2"																																																																					"NADH:(quinone-acceptor) oxidoreductase"	"KO: K00355  NAD(P)H dehydrogenase (quinone)"	"PATH: rn00100  Biosynthesis of steroids"	
"R03644"	"!enzyme unknown, 1 Kegg => Ppi, cm!"	1	"Phytyl diphosphate + RING + H+ = Vitamin K + Pyrophosphate "	"C05427 + C05426 + C00080 = C01628 + C00013 "	5427	1628																																																																															"PATH: rn00100  Biosynthesis of steroids"	
"R03645"	"!1 in Kegg, 1 before, 1 before => 0 cause backreaction mentioned under ""comment"", def + equ turned => see ""substrate + product"""	0	"Vitamin K = Vitamin K epoxide "	"C01628 = C05849 "	1628	5849								"1.1.4.1"																																																																					"Vitamin K:oxidized-dithiothreitol oxidoreductase"	"KO: K05357  vitamin-K-epoxide reductase (warfarin-sensitive)"	"PATH: rn00100  Biosynthesis of steroids"	
"R03646"		1	"ATP + L-Arginine + tRNA(Arg) = AMP + Pyrophosphate + L-Arginyl-tRNA(Arg)"	"C00002 + C00062 + C01636 = C00020 + C00013 + C02163"	1636	2163	62	2163						"6.1.1.19"																																																																					"L-Arginine:tRNA(Arg) ligase (AMP-forming)"	"KO: K01887  arginyl-tRNA synthetase"	"PATH: rn00330  Arginine and proline metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03259  C00062_C02163 main"
"R03647"		1	"ATP + L-Aspartate + tRNA(Asn) = AMP + Pyrophosphate + L-Aspartyl-tRNA(Asn)"	"C00002 + C00049 + C01637 = C00020 + C00013 + C06113"	1637	6113	49	6113						"6.1.1.12"																																																																					"L-Aspartate:tRNAAsp ligase (AMP-forming)"	"KO: K01876  aspartyl-tRNA synthetase"	"PATH: rn00252  Alanine and aspartate metabolism"	"RP: A03261  C00049_C06113 main
RP: A03262  C01637_C06113 main"
"R03648"		1	"ATP + L-Asparagine + tRNA(Asn) = AMP + Pyrophosphate + L-Asparaginyl-tRNA(Asn)"	"C00002 + C00152 + C01637 = C00020 + C00013 + C03402"	1637	3402	152	3402						"6.1.1.22"																																																																					"L-Asparagine:tRNA(Asn) ligase (AMP-forming)"	"KO: K01893  asparaginyl-tRNA synthetase"	"PATH: rn00252  Alanine and aspartate metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03263  C00152_C03402 main
RP: A03264  C01637_C03402 main"
																																																																																						
"R03650"		1	"ATP + L-Cysteine + tRNA(Cys) = AMP + Pyrophosphate + L-Cysteinyl-tRNA(Cys)"	"C00002 + C00097 + C01639 = C00020 + C00013 + C03125"	1639	3125	97	3125						"6.1.1.16"																																																																					"L-Cysteine:tRNA(Cys) ligase (AMP-forming)"	"KO: K01882  cysteinyl-tRNA synthetase"	"PATH: rn00272  Cysteine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03265  C00097_C03125 main
RP: A03266  C01639_C03125 main"
"R03651"		1	"ATP + L-Glutamate + tRNA(Gln) = AMP + Pyrophosphate + L-Glutamyl-tRNA(Gln)"	"C00002 + C00025 + C01640 = C00020 + C00013 + C06112"	1640	6112	25	6112						"6.1.1.17"																																																																					"L-Glutamate:tRNA(Gln) ligase (AMP-forming)"	"KO: K01885  glutamyl-tRNA synthetase"	"PATH: rn00251  Glutamate metabolism"	"RP: A03267  C00025_C06112 main
RP: A03268  C01640_C06112 main"
"R03652"		1	"ATP + L-Glutamine + tRNA(Gln) = AMP + Pyrophosphate + Glutaminyl-tRNA"	"C00002 + C00064 + C01640 = C00020 + C00013 + C02282"	1640	2282	64	2282						"6.1.1.18"																																																																					"L-Glutamine:tRNA(Gln) ligase (AMP-forming)"	"KO: K01886  glutaminyl-tRNA synthetase"	"PATH: rn00251  Glutamate metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03269  C00064_C02282 main
RP: A03270  C01640_C02282 main"
																																																																																						
"R03654"		1	"ATP + Glycine + tRNA(Gly) = AMP + Pyrophosphate + Glycyl-tRNA(Gly)"	"C00002 + C00037 + C01642 = C00020 + C00013 + C02412"	1642	2412	37	2412						"6.1.1.14"																																																																					"Glycine:tRNA(Gly) ligase (AMP-forming)"	"KO: K01877  glycyl-tRNA synthetase"	"PATH: rn00260  Glycine, serine and threonine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A00152  C01642_C02412 main
RP: A03271  C00037_C02412 main"
"R03655"		1	"ATP + L-Histidine + tRNA(His) = AMP + Pyrophosphate + L-Histidyl-tRNA(His)"	"C00002 + C00135 + C01643 = C00020 + C00013 + C02988"	1643	2988	135	2988						"6.1.1.21"																																																																					"L-Histidine:tRNA(His) ligase (AMP-forming)"	"KO: K01891  histidyl-tRNA synthetase"	"PATH: rn00340  Histidine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03273  C00135_C02988 main
RP: A03274  C01643_C02988 main"
"R03656"		1	"ATP + L-Isoleucine + tRNA(Ile) = AMP + Pyrophosphate + L-Isoleucyl-tRNA(Ile)"	"C00002 + C00407 + C01644 = C00020 + C00013 + C03127"	1644	3127	407	3127						"6.1.1.5"																																																																					"L-Isoleucine:tRNA(Ile) ligase (AMP-forming)"	"KO: K01870  isoleucyl-tRNA synthetase"	"PATH: rn00290  Valine, leucine and isoleucine biosynthesis
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03275  C00407_C03127 main
RP: A03276  C01644_C03127 main"
